FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201701,13/03/2012,27.37,4.83,-1.89,20.65,1025.09,0.27,3.69,0.26,0.26,,14.34,36.03,4.57,6.35,4.02,2.52,1.22,88.3,382.33,315.22,215.37,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201702,13/03/2012,28.6,4.77,2.31,26.14,1056.69,0.27,3.69,0.74,1,,13.27,35.74,4.24,6.3,4.02,2.64,1.25,88.6,407.43,327.89,210.83,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201703,13/03/2012,23.03,13.7,11.94,21.27,1090.56,0.27,3.69,0.44,1.45,0.27,13.18,33.58,4.21,5.96,3.95,2.4,1.24,88.9,436.19,356.48,212.78,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201704,13/03/2012,26.56,6.96,6.73,26.33,1128.58,0.27,3.69,1.07,2.53,,14.37,34.05,4.58,6.04,3.95,2.64,1.3,88.7,445.8,366.11,222.23,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201705,13/03/2012,25.46,5.79,17.86,37.53,1179.43,0.27,3.69,1.07,3.63,,14.32,40.4,4.56,7.02,3.5,2.88,1.59,88.9,459.28,376.95,224.25,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201706,13/03/2012,26.65,7.06,2.57,22.16,1197.05,0.27,3.69,-0.35,3.27,0.1,14.05,37.82,4.48,6.63,3.5,2.64,1.49,88.8,448.4,380.09,221.65,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201707,13/03/2012,29.61,5.75,1.56,25.42,1232.91,0.27,3.69,1.03,4.33,,15.31,36.66,4.86,6.45,3.46,2.64,1.53,89.1,483.31,410.81,238.94,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201708,13/03/2012,26.36,8.45,-14.44,3.47,1238.24,0.27,3.69,0.14,4.48,,12.99,36.15,4.15,6.37,3.46,2.52,1.52,89.2,482.91,416.78,237.43,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201709,13/03/2012,29.67,6.34,0.39,23.72,1270.07,0.27,3.69,0.63,5.13,0.2,13.39,34.77,4.28,6.15,3.43,2.64,1.53,88.9,492.65,427.16,248.91,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201710,13/03/2012,26.81,3.95,4.67,27.53,1310.36,0.27,3.69,1.17,6.36,,14.11,35.04,4.5,6.19,3.43,2.76,1.6,88.8,516.04,449.51,262.53,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201711,13/03/2012,26.79,5.55,-4.36,16.88,1336,0.27,3.69,0.73,7.14,,13.1,35.11,4.19,6.2,3.43,2.64,1.64,88.6,543.47,482.51,267.5,513765347,06/08/2018
2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201712,13/03/2012,32.64,10.19,-8.95,13.5,1360.27,0.27,3.69,0.8,8,0.11,14.95,36.07,4.75,6.35,3.43,2.52,1.71,87.8,551.43,481.31,277.64,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201701,13/03/2012,0.54,0.06,0.26,0.74,44.39,0.27,3.69,0.35,0.35,,15.76,38.68,5,6.76,5.54,2.16,0.86,93,26.87,14.91,11.31,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201702,13/03/2012,0.56,0.04,0.47,0.99,45.82,0.27,3.69,1.05,1.4,,13.95,39.57,4.45,6.9,5.54,2.52,0.91,93.3,29.52,16.85,10.97,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201703,13/03/2012,0.83,0.41,0.62,1.04,47.33,0.27,3.69,0.37,1.78,0.27,13.68,38.75,4.37,6.77,5.54,2.76,0.9,93.5,30.34,18.05,11.49,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201704,13/03/2012,0.58,0.03,0.72,1.27,49.02,0.27,3.69,0.92,2.72,,15.52,38.46,4.93,6.72,5.54,2.76,0.94,93.7,30.88,18.48,11.8,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201705,13/03/2012,0.67,0.02,-0.47,0.18,49.71,0.27,3.69,1.03,3.77,,15.47,39.87,4.91,6.94,5.54,2.4,0.99,93.5,33,20.12,11.47,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201706,13/03/2012,0.57,0.1,-0.05,0.42,50,0.27,3.69,-0.2,3.57,0.1,14.97,40,4.76,6.96,5.54,2.64,0.98,93.5,31.15,18.85,12.8,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201707,13/03/2012,0.73,0.03,0.33,1.03,51.61,0.27,3.69,1.19,4.8,,16.96,39.3,5.36,6.85,5.51,2.64,1.01,93.8,33.41,20.65,11.79,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201708,13/03/2012,0.83,0.03,-0.24,0.56,51.97,0.27,3.69,-0.31,4.47,,13.21,37.57,4.22,6.59,5.54,2.52,0.96,93.8,33.31,20.91,11.78,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201709,13/03/2012,0.48,0.28,0.11,0.31,52.76,0.27,3.69,0.96,5.48,0.2,13.31,35.88,4.25,6.32,5.47,2.64,0.98,93.9,33.3,20.8,12.04,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201710,13/03/2012,0.74,0.03,-0.37,0.34,53.82,0.27,3.69,1.44,7,,14.18,37.77,4.52,6.62,5.51,2.76,1.06,94,35.04,22.43,12.61,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201711,13/03/2012,0.86,0.04,-0.3,0.52,54.89,0.27,3.69,0.98,8.04,,12.21,38.8,3.91,6.78,5.51,2.76,1.11,93.9,35.73,22.75,12.74,513765347,06/08/2018
2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201712,13/03/2012,0.71,0.23,-0.43,0.05,55.56,0.27,3.69,1.2,9.34,0.11,14.43,42.23,4.6,7.3,5.44,2.64,1.21,93.7,37.41,23.92,14.19,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201701,13/03/2012,1.34,0.11,0.51,1.74,64.67,0.27,3.69,-0.15,-0.15,,9.91,24.99,3.2,4.56,2.04,1.08,1.59,92.8,17.06,14.06,7.42,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201702,13/03/2012,0.81,0.14,-0.2,0.47,65.45,0.27,3.69,0.62,0.47,,9.69,25.45,3.13,4.64,2.04,1.2,1.67,92.8,18.09,14.77,7.54,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201703,13/03/2012,2.27,1.06,0.52,1.73,68.07,0.27,3.69,0.13,0.6,0.27,9.52,24.87,3.08,4.54,2.04,1.08,1.66,92.9,18.57,15.44,7.88,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201704,13/03/2012,1.64,0.55,1.48,2.57,71.48,0.27,3.69,0.83,1.43,,10.08,24.94,3.25,4.55,2.04,1.32,1.73,92.9,18.75,15.66,7.97,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201705,13/03/2012,2.04,0.14,0.46,2.36,74.42,0.27,3.69,0.84,2.29,,10.11,26.04,3.26,4.74,2.04,1.2,1.86,93.1,20.74,17.12,8.18,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201706,13/03/2012,1.8,0.2,0.44,2.04,76.29,0.27,3.69,-0.11,2.17,0.1,10.21,25.47,3.29,4.64,2.04,1.2,1.8,93.1,20.69,16.87,8.74,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201707,13/03/2012,1.44,0.13,0.9,2.21,78.93,0.27,3.69,0.7,2.89,,10.67,23.79,3.44,4.36,1.91,1.2,1.85,93.4,22.59,18.27,8.53,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201708,13/03/2012,3.13,0.2,2.72,5.65,84.48,0.27,3.69,0.14,3.03,,9.3,24.02,3.01,4.4,1.91,1.2,1.88,93.1,23.93,18.38,8.58,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201709,13/03/2012,1.27,0.21,1.49,2.55,87.4,0.27,3.69,0.53,3.58,0.2,9.54,23.27,3.08,4.27,1.87,1.2,1.91,93.1,26,20.17,8.89,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201710,13/03/2012,2.14,0.11,3.24,5.27,93.39,0.27,3.69,1.04,4.66,,10.2,23.45,3.29,4.3,1.87,1.44,2,93.4,26.67,20.86,9.13,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201711,13/03/2012,3.08,0.63,1.01,3.46,97.57,0.27,3.69,0.68,5.37,,10.09,23.66,3.26,4.34,1.87,1.44,2.07,93.5,26.97,21.15,9.15,513765347,06/08/2018
2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201712,13/03/2012,2.84,1.02,-0.74,1.08,99.25,0.27,3.69,0.64,6.04,0.11,11.59,24.21,3.72,4.43,1.91,1.44,2.17,93,29.45,23.3,11.64,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201701,13/03/2012,3.71,0.4,0.14,3.45,262.69,0.27,3.69,-0.5,-0.5,,14.03,,4.47,,,,,96.8,90.11,48.88,72.91,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201702,13/03/2012,4.09,0.34,0.61,4.36,268.99,0.27,3.69,0.82,0.32,,13.15,,4.2,,,,,96.4,95.52,59.16,80.7,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201703,13/03/2012,5.63,1.4,0.81,5.04,274.82,0.27,3.69,0.02,0.34,0.27,12.34,,3.95,,,,,96.8,115.92,59.9,83.83,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201704,13/03/2012,3.61,0.32,1.27,4.56,280.9,0.27,3.69,0.67,1.01,,12.62,,4.04,,,,,96.7,99.78,61.56,85.59,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201705,13/03/2012,4.81,0.44,0.89,5.26,288.12,0.27,3.69,0.71,1.73,,11.81,31.33,3.79,5.6,3.33,1.32,1.31,96.7,105.79,65.48,90.05,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201706,13/03/2012,5.8,0.92,0.32,5.2,293.37,0.27,3.69,-0.07,1.65,0.1,11.39,31.62,3.66,5.65,3.33,1.44,1.3,96.9,101.64,60.77,86.9,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201707,13/03/2012,5.95,0.61,2.86,8.2,304.32,0.27,3.69,0.95,2.62,,11.8,30.88,3.79,5.53,3.29,1.44,1.34,97,109.25,66.76,93.74,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201708,13/03/2012,4.87,0.4,1.38,5.85,310.05,0.27,3.69,-0.01,2.61,,10.25,31.78,3.31,5.67,3.26,1.92,1.37,97,109.14,67.97,95.46,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201709,13/03/2012,4.01,0.34,1.61,5.28,316.36,0.27,3.69,0.44,3.06,0.2,10.1,31.35,3.26,5.61,3.26,2.04,1.38,97,109.7,67.29,95.43,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201710,13/03/2012,4.57,0.48,0.24,4.33,324.25,0.27,3.69,1.18,4.28,,11.03,31.58,3.55,5.64,3.26,2.16,1.46,96.6,114.41,72.12,100.13,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201711,13/03/2012,6.04,0.85,-0.64,4.55,330.97,0.27,3.69,0.62,4.92,,10.05,31.96,3.24,5.7,3.26,2.16,1.5,96.5,117.48,73.33,101.16,513765347,06/08/2018
2074,פסגות מקיפה - אפיק הלכה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201712,13/03/2012,4.36,0.6,-1.56,2.2,335.39,0.27,3.69,0.68,5.64,0.11,11.68,33.61,3.75,5.97,3.22,2.16,1.6,97,114.14,69.66,102.5,513765347,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201701,08/07/2012,346.83,127.28,-215.68,3.87,47429.49,0.26,2.59,0.4,0.4,,13.83,34.37,4.41,6.09,3.71,3,1.21,83,16240.07,15185.5,8902.62,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201702,08/07/2012,457.7,128.16,-408.56,-79.02,47678.37,0.26,2.59,0.65,1.05,,12.7,33.91,4.07,6.01,3.71,3,1.23,82.9,16004.12,15158.5,9061.63,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201703,08/07/2012,462.84,133.33,-213.47,116.04,48086.93,0.26,2.59,0.51,1.57,-0.14,12.38,33.9,3.97,6.01,3.71,3.24,1.25,82.8,16056.72,15232.62,9117.8,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201704,08/07/2012,427.93,109.75,-117.97,200.21,48688.54,0.26,2.59,0.97,2.55,,13.71,33.93,4.38,6.02,3.71,3.36,1.31,82.9,16760.19,15546.89,9334.39,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201705,08/07/2012,415.84,117.32,-213.83,84.69,49236.47,0.26,2.59,0.93,3.51,,13.67,37.71,4.36,6.61,3.57,3.36,1.47,82.9,17011.48,15331.92,9415.16,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201706,08/07/2012,472.44,124.98,-251.9,95.56,49372.43,0.26,2.59,-0.09,3.41,-0.08,12.98,36.95,4.15,6.49,3.57,3.36,1.43,82.9,16967.48,15328.62,9209.11,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201707,08/07/2012,465.29,148.95,-384.79,-68.45,49714.35,0.26,2.59,1.09,4.54,,14.35,36.74,4.57,6.46,3.57,3.36,1.48,82.9,17165.23,15960.46,9451.15,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201708,08/07/2012,464.78,135.37,-488.15,-158.74,49675.09,0.26,2.59,0.17,4.72,,12.81,35.74,4.1,6.3,3.57,3.12,1.46,82.6,17042.19,15988.55,9562.64,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201709,08/07/2012,450.85,125.2,-185.39,140.26,50176.25,0.26,2.59,0.59,5.34,0.76,12.99,34.37,4.15,6.09,3.53,3.24,1.47,82.7,17169.83,16233.64,9567.23,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201710,08/07/2012,452.04,114.13,-88.78,249.13,51068.39,0.26,2.59,1.03,6.42,,14.15,34.88,4.51,6.17,3.53,3.24,1.54,82.7,17236.2,16409.4,9755.06,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201711,08/07/2012,414.02,146.25,-154.47,113.3,51495.99,0.26,2.59,0.58,7.04,,13.3,34.97,4.25,6.18,3.53,3.12,1.57,82.7,16953.03,16409.23,9841.82,512237744,06/08/2018
2102,מגדל מקפת אישית כללי,162,מגדל מקפת אישית,קרנות חדשות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",201712,08/07/2012,531.23,146.69,-288.73,95.81,52041,0.26,2.59,0.84,7.94,-0.21,15.01,35.47,4.77,6.26,3.53,2.88,1.63,82.3,17163.61,16905.76,9971.1,512237744,06/08/2018
2104,"איילון מיטב מקיפה - מסלול אג""ח (ללא מניות)",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201701,08/07/2012,0.18,0,0.07,0.25,16.96,0.27,2.64,0.25,0.25,,12.59,,4.03,,,,,93.1,0,1.1,1.39,512065202,06/08/2018
2104,"איילון מיטב מקיפה - מסלול אג""ח (ללא מניות)",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201702,08/07/2012,0.14,0.93,0.39,-0.4,17.05,0.27,2.64,-0.07,0.18,,10.1,,3.26,,,,,92.6,0,1.29,1.55,512065202,06/08/2018
2104,"איילון מיטב מקיפה - מסלול אג""ח (ללא מניות)",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201703,08/07/2012,0.17,0.23,-0.07,-0.13,16.97,0.27,2.64,0.25,0.43,-0.04,8.94,,2.9,,,,,92.7,0,1.28,1.6,512065202,06/08/2018
2104,"איילון מיטב מקיפה - מסלול אג""ח (ללא מניות)",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201704,08/07/2012,0.18,0.04,0.19,0.33,17.46,0.27,2.64,0.94,1.37,,10.06,,3.25,,,,,92.9,0,1.35,1.6,512065202,06/08/2018
2104,"איילון מיטב מקיפה - מסלול אג""ח (ללא מניות)",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201705,08/07/2012,0.49,0.02,0.29,0.76,18.32,0.27,2.64,0.33,1.71,,9.37,,3.03,,,,,93.2,0,1.34,1.55,512065202,06/08/2018
2104,"איילון מיטב מקיפה - מסלול אג""ח (ללא מניות)",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201706,08/07/2012,0.12,0.31,-0.27,-0.46,17.83,0.27,2.64,-0.13,1.58,0.15,9.16,,2.96,,,,,93,0,1.4,1.54,512065202,06/08/2018
2104,"איילון מיטב מקיפה - מסלול אג""ח (ללא מניות)",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201707,08/07/2012,0.19,0.01,0.04,0.22,18.18,0.27,2.64,0.65,2.24,,10.19,,3.29,,,,,93.2,0,1.75,1.71,512065202,06/08/2018
2104,"איילון מיטב מקיפה - מסלול אג""ח (ללא מניות)",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201708,08/07/2012,0.19,0.01,-0.34,-0.16,18.13,0.27,2.64,0.57,2.82,,8.72,,2.83,,,,,92.9,0,1.9,1.83,512065202,06/08/2018
2104,"איילון מיטב מקיפה - מסלול אג""ח (ללא מניות)",163,איילון מיטב פנסיה מקיפה,קרנות חדשות,"מיטב דש השקעות בע""מ","מיטב דש גמל ופנסיה בע""מ",201709,08/07/2012,0.3,0.01,0.22,0.51,18.63,0.27,2.64,-0.03,2.79,0.42,7.57,,2.46,,,,,93.2,0,1.91,1.81,512065202,06/08/2018
