   ,FUND_ID,FUND_NAME,PARENT_COMPANY_ID,PARENT_COMPANY_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,ACTUARIAL_ADJUSTMENT,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID,CURRENT_DATE
305,2065,פסגות פנסיה כללית - מסלול לבני 50 ומטה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201807,13/03/2012,0.49,0.04,-0.07,0.38,25.28,0.74,2.27,1.63,1.78,,7.88,24.14,2.56,4.42,3.81,0.24,1.06,94.7,11.03,9.39,5.12,513765347,29/05/2019
306,2065,פסגות פנסיה כללית - מסלול לבני 50 ומטה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201808,13/03/2012,0.4,0.1,0.01,0.31,25.89,0.74,2.27,1.13,2.93,,10.75,26.96,3.46,4.89,3.74,0.36,1.2,94.6,11.83,9.68,5.51,513765347,29/05/2019
307,2065,פסגות פנסיה כללית - מסלול לבני 50 ומטה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201809,13/03/2012,0.2,0.04,0.43,0.59,26.5,0.74,2.27,0.03,2.96,1.87,12.9,24.19,4.13,4.43,3.67,0.12,0.97,94.5,11.29,9.43,5.48,513765347,29/05/2019
308,2065,פסגות פנסיה כללית - מסלול לבני 50 ומטה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201810,13/03/2012,0.85,0.1,-0.1,0.65,26.5,0.74,2.27,-2.37,0.52,,7.86,19.49,2.55,3.63,3.81,-0.24,0.62,94.5,10.76,9.1,5.09,513765347,29/05/2019
309,2065,פסגות פנסיה כללית - מסלול לבני 50 ומטה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201811,13/03/2012,0.36,0.11,-0.05,0.2,26.79,0.74,2.27,0.34,0.87,,8.49,17.88,2.75,3.34,3.78,-0.24,0.6,94.7,11.64,9.54,5.58,513765347,29/05/2019
310,2065,פסגות פנסיה כללית - מסלול לבני 50 ומטה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201812,13/03/2012,1.29,0.38,0.19,1.1,26.94,0.74,2.27,-3.52,-2.68,0.55,5.66,13.77,1.85,2.61,4.12,-0.36,0.35,94.6,10.75,9.05,6.09,513765347,29/05/2019
311,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201801,13/03/2012,0.01,0,0,0.01,0.57,0.74,2.27,3.48,3.48,,16.46,28.85,5.21,5.2,7.38,0,0.73,99.8,0.55,0.33,0.17,513765347,29/05/2019
312,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201802,13/03/2012,0,0,0.01,0.01,0.57,0.74,2.27,-2.79,0.59,,6.91,24.2,2.25,4.43,7.52,-0.12,0.56,100,0.55,0.33,0.16,513765347,29/05/2019
313,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201803,13/03/2012,0.01,0,-0.04,-0.03,0.52,0.74,2.27,-2.86,-2.28,0.81,2.03,19.84,0.67,3.69,7.66,-0.24,0.4,99.9,0.5,0.31,0.15,513765347,29/05/2019
314,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201804,13/03/2012,0.01,0,0.03,0.04,0.57,0.74,2.27,1.88,-0.45,,3.71,20.64,1.22,3.82,7.69,-0.12,0.46,99.7,0.52,0.32,0.15,513765347,29/05/2019
315,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201805,13/03/2012,0.01,0,0,0.01,0.59,0.74,2.27,1.45,1,,3.46,21.27,1.14,3.93,7.69,0.12,0.51,99.9,0.57,0.34,0.17,513765347,29/05/2019
316,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201806,13/03/2012,0.01,0,0,0.01,0.6,0.74,2.27,0.32,1.32,0.68,7.43,23.78,2.42,4.36,7.62,-0.36,0.55,99.8,0.57,0.34,0.17,513765347,29/05/2019
317,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201807,13/03/2012,0.01,0.01,0,0,0.62,0.74,2.27,3.32,4.68,,8.03,25.69,2.61,4.68,7.72,0,0.66,99.8,0.59,0.35,0.17,513765347,29/05/2019
318,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201808,13/03/2012,0.01,0,-0.01,0,0.63,0.74,2.27,2.34,7.13,,16.82,30.07,5.32,5.4,7.72,0,0.76,100,0.61,0.35,0.17,513765347,29/05/2019
319,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201809,13/03/2012,0.01,0,0.07,0.08,0.7,0.74,2.27,-0.09,7.04,1.87,22.08,27.08,6.88,4.91,7.69,-0.36,0.66,99.9,0.68,0.41,0.18,513765347,29/05/2019
320,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201810,13/03/2012,0.01,0,-0.01,0,0.67,0.74,2.27,-5.06,1.62,,9.39,18.91,3.04,3.52,8.07,-1.2,0.35,99.6,0.64,0.39,0.18,513765347,29/05/2019
321,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201811,13/03/2012,0.01,0,0,0.01,0.69,0.74,2.27,1.55,3.2,,11.28,20.36,3.63,3.78,8.07,-0.48,0.41,100,0.66,0.39,0.19,513765347,29/05/2019
322,2066,פסגות כללית - אפיק מניות,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201812,13/03/2012,0.01,0,-0.01,0,0.64,0.74,2.27,-7.73,-4.78,0.55,4.98,11.09,1.63,2.13,8.83,-0.72,0.11,99.8,0.6,0.36,0.16,513765347,29/05/2019
323,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201801,13/03/2012,0.08,0,0.02,0.1,2.32,0.74,2.27,1.23,1.23,,9.2,23.89,2.98,4.38,2.84,0.48,1.47,96.1,0.83,0.67,0.39,513765347,29/05/2019
324,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201802,13/03/2012,0.06,0,-0.02,0.04,2.32,0.74,2.27,-1.39,-0.18,,5.98,21.13,1.95,3.91,2.91,0.24,1.15,96.4,0.85,0.68,0.39,513765347,29/05/2019
325,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201803,13/03/2012,0.09,0,0,0.09,2.38,0.74,2.27,-1.13,-1.31,0.81,5,18.96,1.64,3.53,2.98,0,0.93,96.4,0.81,0.66,0.38,513765347,29/05/2019
326,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201804,13/03/2012,0.05,0.01,0.1,0.14,2.55,0.74,2.27,0.97,-0.35,,5.46,18.69,1.79,3.49,2.98,0.12,0.99,96.4,0.86,0.71,0.4,513765347,29/05/2019
327,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201805,13/03/2012,0.07,0,-0.02,0.05,2.61,0.74,2.27,0.27,-0.08,,5.84,17.91,1.91,3.35,2.98,0.12,0.99,96.2,0.93,0.73,0.43,513765347,29/05/2019
328,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201806,13/03/2012,0.04,0,-0.02,0.02,2.64,0.74,2.27,-0.08,-0.16,0.68,7.88,19.88,2.56,3.69,2.84,0.36,1.06,96.4,0.93,0.73,0.44,513765347,29/05/2019
329,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201807,13/03/2012,0.08,0,-0.01,0.07,2.75,0.74,2.27,1.4,1.24,,8.23,19.46,2.67,3.62,2.81,0.36,1.15,96.5,0.96,0.76,0.45,513765347,29/05/2019
330,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201808,13/03/2012,0.05,0,-0.01,0.04,2.82,0.74,2.27,1.19,2.44,,9.72,22.24,3.14,4.1,2.74,0.6,1.33,96.6,0.99,0.76,0.45,513765347,29/05/2019
331,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201809,13/03/2012,0.05,0,-0.07,-0.02,2.8,0.74,2.27,-0.08,2.36,1.87,10.51,19.44,3.39,3.62,2.6,0.36,1.04,96.5,0.99,0.76,0.45,513765347,29/05/2019
332,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201810,13/03/2012,0.09,0,-0.01,0.08,2.83,0.74,2.27,-1.86,0.46,,7.33,15.52,2.39,2.93,2.74,0,0.65,96,0.98,0.76,0.46,513765347,29/05/2019
333,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201811,13/03/2012,0.07,0,0,0.07,2.91,0.74,2.27,0.22,0.68,,8.05,13.83,2.61,2.62,2.63,0,0.62,96.2,1.01,0.78,0.47,513765347,29/05/2019
334,2067,פסגות פנסיה כללית מסלול לבני 50 עד 60,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201812,13/03/2012,0.1,0.01,0,0.09,2.91,0.74,2.27,-2.81,-2.15,0.55,5.24,11.12,1.72,2.13,2.94,-0.24,0.39,96.2,0.93,0.74,0.61,513765347,29/05/2019
335,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201801,13/03/2012,0.04,0,0,0.04,0.93,0.74,2.27,0.46,0.46,,6.98,24.19,2.27,4.43,3.53,-0.36,1.05,97.9,0.16,0.17,0.12,513765347,29/05/2019
336,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201802,13/03/2012,0.04,0,0,0.04,0.95,0.74,2.27,-0.95,-0.49,,3.19,21.98,1.05,4.05,3.57,-0.36,0.89,98,0.17,0.17,0.12,513765347,29/05/2019
337,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201803,13/03/2012,0.02,0,0.01,0.03,0.98,0.74,2.27,-0.44,-0.93,0.81,2.22,20.61,0.73,3.82,3.6,-0.36,0.81,97.4,0.16,0.17,0.12,513765347,29/05/2019
338,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201804,13/03/2012,0.03,0,0.02,0.05,1.04,0.74,2.27,0.52,-0.42,,2.56,19.81,0.85,3.68,3.57,-0.48,0.83,97.5,0.16,0.17,0.12,513765347,29/05/2019
339,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201805,13/03/2012,0.05,0,0,0.05,1.09,0.74,2.27,0.14,-0.28,,2.41,18.87,0.8,3.52,3.57,-0.48,0.81,97.5,0.18,0.18,0.13,513765347,29/05/2019
340,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201806,13/03/2012,0.01,0,0,0.01,1.1,0.74,2.27,-0.04,-0.32,0.68,4.79,20.9,1.57,3.87,3.43,-0.36,0.88,97.6,0.18,0.18,0.13,513765347,29/05/2019
341,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201807,13/03/2012,0.04,0,0.01,0.05,1.16,0.74,2.27,0.7,0.38,,3.98,19.65,1.31,3.65,3.39,-0.6,0.89,98,0.2,0.2,0.13,513765347,29/05/2019
342,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201808,13/03/2012,0.04,0.01,0.92,0.95,2.13,0.74,2.27,0.78,1.16,,6.37,21.94,2.08,4.05,3.33,-0.48,1.03,98.8,0.2,0.2,0.14,513765347,29/05/2019
343,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201809,13/03/2012,0.03,0,0,0.03,2.15,0.74,2.27,-0.06,1.1,1.87,8.34,19.17,2.71,3.57,3.22,-0.6,0.73,96.8,0.36,0.4,0.34,513765347,29/05/2019
344,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201810,13/03/2012,0.03,0.24,0.25,0.04,2.17,0.74,2.27,-1.06,0.03,,4.89,16.2,1.6,3.05,3.22,-0.6,0.54,96.8,0.37,0.41,0.26,513765347,29/05/2019
345,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201811,13/03/2012,0.08,0.03,0,0.05,2.21,0.74,2.27,-0.13,-0.1,,5.01,14.1,1.64,2.67,3.15,-0.72,0.46,97,0.38,0.41,0.26,513765347,29/05/2019
346,2068,פסגות פנסיה כללית מסלול לבני 60 ומעלה,1532,פסגות קרן פנסיה כללית,קרנות כלליות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201812,13/03/2012,0.09,0,-0.91,-0.82,1.36,0.74,2.27,-1.55,-1.65,0.55,4.36,12.38,1.43,2.36,3.26,-0.72,0.44,96,0.2,0.25,0.18,513765347,29/05/2019
347,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201801,13/03/2012,28.62,7.9,-1.29,19.43,1400.48,0.26,3.5,1.62,1.62,,16.5,36.54,5.22,6.43,3.46,2.52,1.79,87.6,610.64,522.53,305.52,513765347,29/05/2019
348,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201802,13/03/2012,31.86,8.32,-3.27,20.27,1403.82,0.26,3.5,-1.28,0.32,,11.9,33.61,3.82,5.97,3.53,2.4,1.54,87.6,608.47,523.28,304.7,513765347,29/05/2019
349,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201803,13/03/2012,25.86,13.66,-6.67,5.53,1401.17,0.26,3.5,-1.02,-0.7,0.06,10.15,31.51,3.27,5.63,3.6,2.28,1.36,86.8,603.47,525.62,305.3,513765347,29/05/2019
350,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201804,13/03/2012,32.58,9.4,-10.88,12.3,1432.91,0.26,3.5,1.22,0.51,,11.13,31.51,3.58,5.63,3.6,2.28,1.42,87.1,614.73,540.8,315.53,513765347,29/05/2019
351,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201805,13/03/2012,26.59,9.72,-11.99,4.88,1444.68,0.26,3.5,0.49,1,,11.23,30.6,3.61,5.48,3.6,2.4,1.43,86.7,613.32,545.56,318.33,513765347,29/05/2019
352,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201806,13/03/2012,33.04,17.58,-0.66,14.8,1466.54,0.26,3.5,0.32,1.32,0.04,13.65,32.78,4.36,5.83,3.5,2.28,1.51,86.6,642.57,566.15,324,513765347,29/05/2019
353,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201807,13/03/2012,25.8,8.71,-14.29,2.8,1490.32,0.26,3.5,1.53,2.87,,13.6,32.22,4.34,5.74,3.46,2.16,1.58,86.4,655.34,580.03,346.57,513765347,29/05/2019
354,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201808,13/03/2012,33.99,8.27,-21.83,3.89,1507.35,0.26,3.5,1.17,4.08,,16.5,34.4,5.22,6.09,3.46,2.16,1.7,86.3,663.66,571.76,343.79,513765347,29/05/2019
355,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201809,13/03/2012,25.17,5.56,-0.35,19.26,1534.04,0.26,3.5,0.5,4.6,0.3,18.97,32.4,5.96,5.77,3.39,1.92,1.5,86.4,670.09,580.2,347.72,513765347,29/05/2019
356,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201810,13/03/2012,23.4,9.79,-15.39,-1.78,1500.16,0.26,3.5,-2.1,2.4,,14.21,27.79,4.53,5.03,3.53,1.56,1.11,85.9,639.56,568.61,323.95,513765347,29/05/2019
357,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201811,13/03/2012,18.19,12.78,-5.7,-0.29,1515.04,0.26,3.5,0.71,3.13,,14.93,26.67,4.75,4.84,3.5,1.68,1.13,86,668.8,581.72,344.21,513765347,29/05/2019
358,2070,פסגות פנסיה מקיפה - מסלול לבני 50 ומטה,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201812,13/03/2012,26.32,9.19,-6.27,10.86,1473.15,0.26,3.5,-3.38,-0.36,0.04,12.04,22.19,3.86,4.09,3.88,1.56,0.78,85.6,626.22,554.43,329.02,513765347,29/05/2019
359,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201801,13/03/2012,0.7,0.05,-0.17,0.48,57.29,0.26,3.5,2.3,2.3,,17.24,42.71,5.44,7.37,5.47,2.52,1.29,93.9,37.66,24.68,15.26,513765347,29/05/2019
360,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201802,13/03/2012,0.51,0.05,-0.08,0.38,56.61,0.26,3.5,-1.8,0.46,,10.61,38.42,3.42,6.72,5.54,2.4,1.1,93.6,37.36,24.69,15,513765347,29/05/2019
361,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201803,13/03/2012,0.75,0.25,-0.31,0.19,56.22,0.26,3.5,-1.45,-1,0.06,7.34,35.03,2.39,6.19,5.61,2.28,0.95,93.5,36.81,24.32,14.81,513765347,29/05/2019
362,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201804,13/03/2012,0.58,0.1,-0.05,0.43,57.63,0.26,3.5,1.75,0.73,,9.23,36.65,2.99,6.44,5.65,2.28,1.04,93.7,37.43,25.01,15.31,513765347,29/05/2019
363,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201805,13/03/2012,0.8,0.03,-0.56,0.21,58.15,0.26,3.5,0.6,1.34,,8.82,34.8,2.86,6.15,5.61,2.28,1.03,93.8,37.28,24.47,15.36,513765347,29/05/2019
364,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201806,13/03/2012,0.45,0.17,-0.27,0.01,58.29,0.26,3.5,0.29,1.63,0.04,11.54,37.98,3.71,6.65,5.51,1.92,1.1,93.6,37.65,24.67,15.38,513765347,29/05/2019
365,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201807,13/03/2012,0.68,0.03,0.14,0.79,60.33,0.26,3.5,2.24,3.91,,11.7,37.67,3.76,6.6,5.47,1.8,1.17,93.8,38.62,25.25,16.17,513765347,29/05/2019
366,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201808,13/03/2012,0.49,0.04,-0.11,0.34,61.42,0.26,3.5,1.3,5.26,,16.8,40.73,5.31,7.07,5.44,1.92,1.27,93.6,39.2,25.04,16.16,513765347,29/05/2019
367,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201809,13/03/2012,0.67,0.07,-0.54,0.06,61.62,0.26,3.5,0.3,5.58,0.3,20.72,37.21,6.48,6.53,5.37,1.44,1.11,93.4,39.51,25.16,16.16,513765347,29/05/2019
368,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201810,13/03/2012,0.73,0.03,-1.32,-0.62,59.13,0.26,3.5,-2.95,2.46,,13.28,30.6,4.24,5.48,5.54,1.08,0.8,93.1,38.29,24.36,15.04,513765347,29/05/2019
369,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201811,13/03/2012,0.51,0.05,-0.44,0.02,60.01,0.26,3.5,1.32,3.81,,15.01,29.34,4.77,5.28,5.47,1.2,0.83,93.1,39.46,24.86,15.34,513765347,29/05/2019
370,2071,פסגות מקיפה - אפיק מניות,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201812,13/03/2012,0.79,0.18,-0.19,0.42,57.41,0.26,3.5,-4.91,-1.28,0.04,11.28,22.65,3.63,4.17,5.99,1.2,0.51,93,36.6,22.78,15.38,513765347,29/05/2019
371,2072,פסגות פנסיה מקיפה - מסלול לבני 50 עד 60,1531,פסגות פנסיה מקיפה,קרנות חדשות,"פסגות בית השקעות בע""מ","פסגות קופות גמל ופנסיה בע""מ",201801,13/03/2012,2.15,0.34,4.14,5.95,106.38,0.26,3.5,1.41,1.41,,12.35,25.6,3.96,4.66,1.94,1.8,2.27,92.4,38.13,32.79,19.25,513765347,29/05/2019
